"reaction_id","direction","value","par_type","unit","condition","notes","saturation","model_type","directional_reaction_id","enzyme","MW","num_pp_subunits","kcat_times_pp_num","EC_kcat_value","ec_cost","enzyme_pool_bound_g_gDw"
"PAPSR","fw",10.1249025294284,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PAPSR_fw","PAPSSULFOTRANS-CPLX",55.952,2,20.2498050588568,20.2498050588568,0.000767524535522598,0.332285064086577
"ASPK","fw",13.5749408431289,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASPK_fw","ASPKINIHOMOSERDEHYDROGI-CPLX",356.48,4,54.2997633725156,54.2997633725156,0.00182362161586036,0.332285064086577
"ASPK","bw",3.32231556414097,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASPK_bw","ASPKINIHOMOSERDEHYDROGI-CPLX",356.48,4,13.2892622565639,13.2892622565639,0.00745129566340771,0.332285064086577
"ASAD","fw",3.79101687091351,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASAD_fw","ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX",80.036,2,7.58203374182702,7.58203374182702,0.00293222412076275,0.332285064086577
"ASAD","bw",18.6337640884861,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASAD_bw","ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX",80.036,2,37.2675281769722,37.2675281769722,0.000596557467311707,0.332285064086577
"DAPDC","fw",55.7009974553855,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DAPDC_fw","DIAMINOPIMDECARB-CPLX",92.354,2,111.401994910771,111.401994910771,0.000230282131926244,0.332285064086577
"OCBT","fw",11.4368439073993,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","OCBT_fw","ORNCARBAMTRANSFERI-CPLX",110.721,3,34.3105317221979,34.3105317221979,0.000896396289697697,0.332285064086577
"OCBT","bw",3.8902575242417,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","OCBT_bw","ORNCARBAMTRANSFERI-CPLX",110.721,3,11.6707725727251,11.6707725727251,0.00263528683655532,0.332285064086577
"GARFT","fw",57.1662035523635,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GARFT_fw","GART-MONOMER",23.238,1,57.1662035523635,57.1662035523635,0.000112916366644626,0.332285064086577
"GARFT","bw",13.4584910957608,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GARFT_bw","GART-MONOMER",23.238,1,13.4584910957608,13.4584910957608,0.000479622860695967,0.332285064086577
"PHETA1","fw",4.26968832562401,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PHETA1_fw","TYRB-DIMER",87.076,2,8.53937665124802,8.53937665124802,0.00283249922864601,0.332285064086577
"PHETA1","bw",11.5965589399559,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PHETA1_bw","TYRB-DIMER",87.076,2,23.1931178799118,23.1931178799118,0.00104288599329405,0.332285064086577
"PPND","fw",19.9767127958197,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPND_fw","CHORISMUTPREPHENDEHYDROG-CPLX",84.084,2,39.9534255916394,39.9534255916394,0.000584597348557623,0.332285064086577
"PRAMPC","fw",9.31903097116646,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRAMPC_fw","HISTCYCLOPRATPPHOS",22.756,1,9.31903097116646,9.31903097116646,0.000678301330971958,0.332285064086577
"GLYCK2","fw",3.37365485387144,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLYCK2_fw","GLY3KIN-MONOMER",38.734,1,3.37365485387144,3.37365485387144,0.00318925465422091,0.332285064086577
"ACOTA","fw",13.3069959506178,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACOTA_fw","ACETYLORNTRANSAM-CPLX",87.534,2,26.6139919012356,26.6139919012356,0.000913617171382364,0.332285064086577
"ACOTA","bw",6.93605394448492,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACOTA_bw","ACETYLORNTRANSAM-CPLX",87.534,2,13.8721078889698,13.8721078889698,0.0017527977863648,0.332285064086577
"SULR","fw",4.39503323136229,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SULR_fw","SULFITE-REDUCT-CPLX",786.152,12,52.7403987763475,52.7403987763475,0.00414057459977892,0.332285064086577
"PRAGSr","fw",13.6898473497048,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRAGSr_fw","GLYCRIBONUCSYN-MONOMER",45.94,1,13.6898473497048,13.6898473497048,0.000932158758613644,0.332285064086577
"PRAGSr","bw",4.62882362857386,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRAGSr_bw","GLYCRIBONUCSYN-MONOMER",45.94,1,4.62882362857386,4.62882362857386,0.00275687996240263,0.332285064086577
"PRFGS","fw",10.2302193425557,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRFGS_fw","FGAMSYN-MONOMER",141.402,1,10.2302193425557,10.2302193425557,0.00383944195311074,0.332285064086577
"PSERT","fw",37.4134199559911,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PSERT_fw","PSERTRANSAM-CPLX",79.566,2,74.8268399119822,74.8268399119822,0.000295370841434231,0.332285064086577
"AIRC2","fw",48.1710466113289,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AIRC2_fw","PURK-CPLX",78.922,2,96.3420932226578,96.3420932226578,0.00022755139570314,0.332285064086577
"GAPD","fw",35.7649614246495,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GAPD_fw","GAPDH-A-CPLX",142.128,4,143.059845698598,143.059845698598,0.000275968422915662,0.332285064086577
"GAPD","bw",31.4972936084691,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GAPD_bw","GAPDH-A-CPLX",142.128,4,125.989174433876,125.989174433876,0.000313360256366475,0.332285064086577
"GND","fw",66.7611983218546,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GND_fw","6PGLUCONDEHYDROG-CPLX",102.962,2,133.522396643709,133.522396643709,0.000214200435840537,0.332285064086577
"G6PDH2r","fw",163.678729835396,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G6PDH2r_fw","GLU6PDEHYDROG-MONOMER",55.704,1,163.678729835396,163.678729835396,9.45347837736408e-05,0.332285064086577
"G6PDH2r","bw",7.32202599858373,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G6PDH2r_bw","GLU6PDEHYDROG-MONOMER",55.704,1,7.32202599858373,7.32202599858373,0.00211325845282798,0.332285064086577
"ME2","fw",20.8905462009082,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ME2_fw","MALIC-NADP-CPLX",659.336,8,167.124369607266,167.124369607266,0.00109588379791218,0.332285064086577
"ARGSL","fw",8.56786575709911,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ARGSL_fw","ARGSUCCINLYA-MONOMER",50.318,1,8.56786575709911,8.56786575709911,0.00163135401726399,0.332285064086577
"ARGSL","bw",5.95747949796351,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ARGSL_bw","ARGSUCCINLYA-MONOMER",50.318,1,5.95747949796351,5.95747949796351,0.00234616371353022,0.332285064086577
"CBPS","fw",2.65017997433225,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CBPS_fw","CARBPSYN-CPLX",159.273,2,5.3003599486645,5.3003599486645,0.00834707461917705,0.332285064086577
"GLU5K","fw",12.2219245741267,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLU5K_fw","GLUTKIN-CPLX",156.224,4,48.8876982965068,48.8876982965068,0.000887657980794247,0.332285064086577
"IPPS","fw",8.60686706920375,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPPS_fw","2-ISOPROPYLMALATESYN-MONOMER",57.298,1,8.60686706920375,8.60686706920375,0.00184923398759818,0.332285064086577
"ACOATA","fw",2.66105992730809,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACOATA_fw","CPLX0-252",67.03,2,5.32211985461618,5.32211985461618,0.00349850152816358,0.332285064086577
"ACOATA","bw",2.66105992730809,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACOATA_bw","CPLX0-252",67.03,2,5.32211985461618,5.32211985461618,0.00349850152816358,0.332285064086577
"ACtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"ACtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"ACALDtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACALDtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"ACALDtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACALDtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PSP_L","fw",2693.14210994718,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PSP_L_fw","PSERPHOSPHA-MONOMER",35.043,1,2693.14210994718,2693.14210994718,3.61442741202304e-06,0.332285064086577
"ADSK","fw",85.0720534858788,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSK_fw","ADENYLYLSULFKIN-CPLX",44.642,2,170.144106971758,170.144106971758,7.28826626808411e-05,0.332285064086577
"SUCCt2_2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCt2_2pp_fw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"SUCCt2_2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCt2_2pp_bw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"HSDy","fw",3.07355564669199,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HSDy_fw","ASPKINIHOMOSERDEHYDROGI-CPLX",356.48,4,12.294222586768,12.294222586768,0.00805437037790401,0.332285064086577
"HSDy","bw",10.5605389805061,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HSDy_bw","ASPKINIHOMOSERDEHYDROGI-CPLX",356.48,4,42.2421559220244,42.2421559220244,0.00234415644895136,0.332285064086577
"CYSTL","fw",6.47745038529771,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CYSTL_fw","CYSTATHIONINE-BETA-LYASE-CPLX",172.848,4,25.9098015411908,25.9098015411908,0.00185309537230545,0.332285064086577
"SHSL1","fw",7.32262960834817,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SHSL1_fw","O-SUCCHOMOSERLYASE-CPLX",166.2,4,29.2905184333927,29.2905184333927,0.00157616420384128,0.332285064086577
"SULabcpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SULabcpp_fw","ABC-7-CPLX",182.563,5,325,325,0.000156036752136752,0.332285064086577
"SULabcpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SULabcpp_bw","ABC-7-CPLX",182.563,5,325,325,0.000156036752136752,0.332285064086577
"GLUtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLUtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLUtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLUtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"AKGt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","AKGt2rpp_fw","KGTP-MONOMER",47.052,1,65,65,0.000201076923076923,0.332285064086577
"AKGt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","AKGt2rpp_bw","KGTP-MONOMER",47.052,1,65,65,0.000201076923076923,0.332285064086577
"XYLt2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","XYLt2pp_fw","XYLE-MONOMER",53.608,1,65,65,0.000229094017094017,0.332285064086577
"XYLt2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","XYLt2pp_bw","XYLE-MONOMER",53.608,1,65,65,0.000229094017094017,0.332285064086577
"GLYCtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLYCtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"Htex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","Htex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"Htex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","Htex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PYRt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PYRt2rpp_fw","EG10167-MONOMER",75.105,1,65,65,0.000320961538461538,0.332285064086577
"PYRt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PYRt2rpp_bw","EG10167-MONOMER",75.105,1,65,65,0.000320961538461538,0.332285064086577
"THD2pp","fw",3.84083241779726,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","THD2pp_fw","PYRNUTRANSHYDROGEN-CPLX",206.692,4,15.363329671189,15.363329671189,0.00373710944653581,0.332285064086577
"TKT2","fw",32.2780254754625,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TKT2_fw","TRANSKETOI-CPLX",144.424,2,64.556050950925,64.556050950925,0.000621441014232345,0.332285064086577
"TKT2","bw",3.04933639576167,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TKT2_bw","TRANSKETOI-CPLX",144.424,2,6.09867279152334,6.09867279152334,0.00657811611627012,0.332285064086577
"ATPS4rpp","fw",251.91568917966,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ATPS4rpp_fw","ATPSYN-CPLX",543.641,23,5794.06085113218,5794.06085113218,2.60631347803986e-05,0.332285064086577
"ATPS4rpp","bw",9.23452646768522,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ATPS4rpp_bw","ATPSYN-CPLX",543.641,23,212.39410875676,212.39410875676,0.000710996127777873,0.332285064086577
"GK1","fw",37.5362994835745,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GK1_fw","GUANYL-KIN-CPLX",47.186,2,75.072598967149,75.072598967149,0.000174593958415611,0.332285064086577
"GK1","bw",5.6792186294654,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GK1_bw","GUANYL-KIN-CPLX",47.186,2,11.3584372589308,11.3584372589308,0.00115396351834548,0.332285064086577
"GLCNtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCNtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLCNtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCNtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLNtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLNtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLNtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLNtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"O2tex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","O2tex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"O2tex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","O2tex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"D_LACtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","D_LACtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"D_LACtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","D_LACtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLCtex_copy1","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCtex_copy1_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLCtex_copy1","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCtex_copy1_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FUMt2_2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FUMt2_2pp_fw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"FUMt2_2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FUMt2_2pp_bw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"PItex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PItex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PItex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PItex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"CYTBDpp","fw",2.54015100963198,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CYTBDpp_fw","CYT-D-UBIOX-CPLX",107.698,4,10.1606040385279,10.1606040385279,0.00294432407735529,0.332285064086577
"CYTBD2pp","fw",3.52714995698814,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CYTBD2pp_fw","CYT-D-UBIOX-CPLX",107.698,4,14.1085998279526,14.1085998279526,0.00212041672993234,0.332285064086577
"ACt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACt2rpp_fw","EG11512-MONOMER",20.071,1,65,65,8.57735042735043e-05,0.332285064086577
"ACt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ACt2rpp_bw","EG11512-MONOMER",20.071,1,65,65,8.57735042735043e-05,0.332285064086577
"METS","fw",5.10275366474256,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","METS_fw","HOMOCYSMET-MONOMER",84.673,1,5.10275366474256,5.10275366474256,0.0046093304366799,0.332285064086577
"FRUtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FRUtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FRUtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FRUtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FUMtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FUMtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FUMtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FUMtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PRASCSi","fw",5.51462248092798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRASCSi_fw","SAICARSYN-CPLX",80.985,3,16.5438674427839,16.5438674427839,0.0013597687125537,0.332285064086577
"MTHFC","fw",40.9179055518934,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MTHFC_fw","FOLD-CPLX",62.088,2,81.8358111037868,81.8358111037868,0.000210747183098044,0.332285064086577
"MTHFC","bw",10.2408562348246,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MTHFC_bw","FOLD-CPLX",62.088,2,20.4817124696492,20.4817124696492,0.000842051986240097,0.332285064086577
"MTHFD","fw",40.9179055518934,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MTHFD_fw","FOLD-CPLX",62.088,2,81.8358111037868,81.8358111037868,0.000210747183098044,0.332285064086577
"MTHFD","bw",8.1147720294708,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MTHFD_bw","FOLD-CPLX",62.088,2,16.2295440589416,16.2295440589416,0.00106267105249729,0.332285064086577
"XYLtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","XYLtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"XYLtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","XYLtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FORtppi","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORtppi_fw","CPLX0-7843",154.955,5,325,325,0.000132440170940171,0.332285064086577
"FORtppi","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORtppi_bw","CPLX0-7843",154.955,5,325,325,0.000132440170940171,0.332285064086577
"PYRtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PYRtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PYRtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PYRtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"SO4tex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SO4tex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"SO4tex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SO4tex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"SUCCtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"SUCCtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GRXR","fw",6.53234101016794,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GRXR_fw","GRXB-MONOMER",24.35,1,6.53234101016794,6.53234101016794,0.00103544638566182,0.332285064086577
"RNDR1b","fw",0.292833268948748,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RNDR1b_fw","RIBONUCLEOSIDE-DIP-REDUCTII-CPLX",233.844,4,1.17133307579499,1.17133307579499,0.0554553337636949,0.332285064086577
"RNDR2b","fw",0.890564856384955,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RNDR2b_fw","RIBONUCLEOSIDE-DIP-REDUCTII-CPLX",233.844,4,3.56225942553982,3.56225942553982,0.018234681674489,0.332285064086577
"MALt2_2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","MALt2_2pp_fw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"MALt2_2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","MALt2_2pp_bw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"NH4tex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","NH4tex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"NH4tex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","NH4tex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"RIBabcpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","RIBabcpp_fw","ABC-28-CPLX",305.816,14,910,910,9.33504273504273e-05,0.332285064086577
"RIBabcpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","RIBabcpp_bw","ABC-28-CPLX",305.816,14,910,910,9.33504273504273e-05,0.332285064086577
"GLYCAt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCAt2rpp_fw","B2789-MONOMER",49.142,1,65,65,0.000210008547008547,0.332285064086577
"GLYCAt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCAt2rpp_bw","B2789-MONOMER",49.142,1,65,65,0.000210008547008547,0.332285064086577
"GLYCAtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCAtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLYCAtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLYCAtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLNabcpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLNabcpp_fw","ABC-12-CPLX",129.38,5,325,325,0.000110581196581197,0.332285064086577
"GLNabcpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLNabcpp_bw","ABC-12-CPLX",129.38,5,325,325,0.000110581196581197,0.332285064086577
"CO2tex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","CO2tex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"CO2tex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","CO2tex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"GLUt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLUt2rpp_fw","GLTP-MONOMER",47.159,1,65,65,0.000201534188034188,0.332285064086577
"GLUt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLUt2rpp_bw","GLTP-MONOMER",47.159,1,65,65,0.000201534188034188,0.332285064086577
"ACGK","fw",6.48212821323525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACGK_fw","ACETYLGLUTKIN-CPLX",54.318,2,12.9642564264705,12.9642564264705,0.00116384101308933,0.332285064086577
"GNK","fw",26.65476051773,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GNK_fw","GLUCONOKINII-CPLX",39.086,2,53.30952103546,53.30952103546,0.000203663848620968,0.332285064086577
